INFO:query:Started find_code_melli
INFO:query:code_melli: 4114832925, Balance: 735665090
INFO:query:code_melli: 8112560100, Balance: 663694341
INFO:query:code_melli: 5130952105, Balance: 658604664
INFO:query:code_melli: 0700299361, Balance: 989478567
INFO:query:code_melli: 2501461654, Balance: 710966313
INFO:query:code_melli: 6345345340, Balance: 822530058
INFO:query:code_melli: 8043532207, Balance: 149152731
INFO:query:code_melli: 7777557676, Balance: 286500565
INFO:query:code_melli: 0568290555, Balance: 783300552
INFO:query:code_melli: 1000762164, Balance: 1178041
INFO:query:code_melli: 3342721090, Balance: 544153008
INFO:query:code_melli: 1373759458, Balance: 79731777
INFO:query:code_melli: 1270517780, Balance: 784437886
INFO:query:code_melli: 0774316758, Balance: 394727363
INFO:query:code_melli: 1537357049, Balance: 377941166
INFO:query:code_melli: 7272263414, Balance: 736633196
INFO:query:code_melli: 4713191339, Balance: 231161598
INFO:query:code_melli: 7546153389, Balance: 886371944
INFO:query:code_melli: 2052761337, Balance: 636279798
INFO:query:code_melli: 9213648683, Balance: 82665135
INFO:query:code_melli: 4821339805, Balance: 662470821
INFO:query:code_melli: 9878873000, Balance: 519118792
INFO:query:code_melli: 7878528895, Balance: 923524662
INFO:query:code_melli: 8636510318, Balance: 995293134
INFO:query:code_melli: 1612181451, Balance: 312749586
INFO:query:code_melli: 6996338537, Balance: 119785138
INFO:query:code_melli: 3075145357, Balance: 287049040
INFO:query:code_melli: 5808547997, Balance: 574703004
INFO:query:code_melli: 9239698494, Balance: 839983724
INFO:query:code_melli: 9049830769, Balance: 969870199
INFO:query:code_melli: 7956056813, Balance: 836348823
INFO:query:code_melli: 9017027007, Balance: 955177978
INFO:query:code_melli: 7977037903, Balance: 66171808
INFO:query:code_melli: 6411895076, Balance: 187291661
INFO:query:code_melli: 7214663959, Balance: 702373452
INFO:query:code_melli: 6363035681, Balance: 694380445
INFO:query:code_melli: 5154255979, Balance: 795530859
INFO:query:code_melli: 5389542697, Balance: 861762333
INFO:query:code_melli: 2323001276, Balance: 352764681
INFO:query:code_melli: 2072070457, Balance: 496386806
INFO:query:code_melli: 9812053725, Balance: 226461064
INFO:query:code_melli: 2643308467, Balance: 880173607
INFO:query:code_melli: 2190875448, Balance: 197499975
INFO:query:code_melli: 4676272259, Balance: 165225583
INFO:query:code_melli: 1081824850, Balance: 70927211
INFO:query:code_melli: 0355544058, Balance: 55007217
INFO:query:code_melli: 1380955879, Balance: 561860833
INFO:query:code_melli: 6596803140, Balance: 813126469
INFO:query:code_melli: 4649702819, Balance: 4522667
INFO:query:code_melli: 5801038234, Balance: 629769524
INFO:query:code_melli: 6372284589, Balance: 989977367
INFO:query:code_melli: 0431597088, Balance: 624749162
INFO:query:code_melli: 1442226921, Balance: 578818477
INFO:query:code_melli: 2213368781, Balance: 587250483
INFO:query:code_melli: 5176629891, Balance: 628164936
INFO:query:code_melli: 2720652513, Balance: 332484009
INFO:query:code_melli: 1831203570, Balance: 469394705
INFO:query:code_melli: 6515866671, Balance: 801422389
INFO:query:code_melli: 1074869590, Balance: 759941682
INFO:query:code_melli: 3304246986, Balance: 953629586
INFO:query:code_melli: 7862619849, Balance: 581608812
INFO:query:code_melli: 3989902442, Balance: 752483157
INFO:query:code_melli: 0339546021, Balance: 654162582
INFO:query:code_melli: 7897794081, Balance: 647604423
INFO:query:code_melli: 4540540430, Balance: 446741132
INFO:query:code_melli: 6047848188, Balance: 537634388
INFO:query:code_melli: 4136329031, Balance: 807992935
INFO:query:code_melli: 2257998639, Balance: 100432543
INFO:query:code_melli: 6981141262, Balance: 577784387
INFO:query:code_melli: 8785560834, Balance: 908710711
INFO:query:code_melli: 4030860339, Balance: 437466835
INFO:query:code_melli: 2613439564, Balance: 918445710
INFO:query:code_melli: 2178868166, Balance: 225169496
INFO:query:code_melli: 2050572054, Balance: 602750506
INFO:query:code_melli: 7724813153, Balance: 281469642
INFO:query:code_melli: 8748303671, Balance: 216760303
INFO:query:code_melli: 4340355206, Balance: 855182227
INFO:query:code_melli: 7223754821, Balance: 807995986
INFO:query:code_melli: 4017342089, Balance: 493389030
INFO:query:code_melli: 5212288886, Balance: 246849384
INFO:query:code_melli: 9255975289, Balance: 710636759
INFO:query:code_melli: 0310260317, Balance: 784050825
INFO:query:code_melli: 0061390068, Balance: 181336651
INFO:query:code_melli: 1218245824, Balance: 171075830
INFO:query:code_melli: 2230282399, Balance: 776898978
INFO:query:code_melli: 9511793000, Balance: 247555595
INFO:query:code_melli: 6869726690, Balance: 417806836
INFO:query:code_melli: 0951631187, Balance: 501405783
INFO:query:code_melli: 9730455761, Balance: 33052301
INFO:query:code_melli: 2653130274, Balance: 170242690
INFO:query:code_melli: 2362945142, Balance: 479145590
INFO:query:code_melli: 2164484663, Balance: 821980459
INFO:query:code_melli: 5788399232, Balance: 755625557
INFO:query:code_melli: 0341831682, Balance: 485692685
INFO:query:code_melli: 2600436696, Balance: 122633532
INFO:query:code_melli: 2567680664, Balance: 91581650
INFO:query:code_melli: 3783010420, Balance: 653453593
INFO:query:code_melli: 6358412193, Balance: 378663865
INFO:query:code_melli: 0862087767, Balance: 124756546
INFO:query:code_melli: 6590027098, Balance: 983114629
INFO:query:code_melli: 4970613193, Balance: 956445067
INFO:query:code_melli: 2955434892, Balance: 609984150
INFO:query:code_melli: 7052784524, Balance: 570460809
INFO:query:code_melli: 5975943364, Balance: 879166481
INFO:query:code_melli: 0896288738, Balance: 313341121
INFO:query:code_melli: 1358690679, Balance: 318426679
INFO:query:code_melli: 1791888353, Balance: 188405605
INFO:query:code_melli: 1016357238, Balance: 656152324
INFO:query:code_melli: 7432409705, Balance: 515780756
INFO:query:code_melli: 6158344355, Balance: 467845166
INFO:query:code_melli: 3244697686, Balance: 200988832
INFO:query:code_melli: 7810594256, Balance: 326550478
INFO:query:code_melli: 8133579409, Balance: 752029669
INFO:query:code_melli: 9617380810, Balance: 589564447
INFO:query:code_melli: 6002222093, Balance: 918742601
INFO:query:code_melli: 0024044026, Balance: 967886875
INFO:query:code_melli: 6521401849, Balance: 21062833
INFO:query:code_melli: 4782867907, Balance: 88732922
INFO:query:code_melli: 2689901466, Balance: 636194364
INFO:query:code_melli: 3498973204, Balance: 271059385
INFO:query:code_melli: 1289689271, Balance: 828038474
INFO:query:code_melli: 0325374618, Balance: 572936767
INFO:query:code_melli: 4925212433, Balance: 230329832
INFO:query:code_melli: 0838492351, Balance: 649390103
INFO:query:code_melli: 0678551062, Balance: 193641138
INFO:query:code_melli: 0358661233, Balance: 583569663
INFO:query:code_melli: 0433767181, Balance: 657397265
INFO:query:code_melli: 4946789620, Balance: 779321672
INFO:query:code_melli: 6366528182, Balance: 434532633
INFO:query:code_melli: 7715348046, Balance: 907050110
INFO:query:code_melli: 1055971800, Balance: 35143161
INFO:query:code_melli: 1241506490, Balance: 55266253
INFO:query:code_melli: 3593341587, Balance: 337572000
INFO:query:code_melli: 7142217679, Balance: 305579206
INFO:query:code_melli: 8308586626, Balance: 639706877
INFO:query:code_melli: 8126136546, Balance: 982912105
INFO:query:code_melli: 9140668281, Balance: 336453841
INFO:query:code_melli: 1738713920, Balance: 179882078
INFO:query:code_melli: 5049859368, Balance: 431144936
INFO:query:code_melli: 7314890129, Balance: 159255720
INFO:query:code_melli: 7785686777, Balance: 327475562
INFO:query:code_melli: 4213247143, Balance: 67087390
INFO:query:code_melli: 7257399426, Balance: 608458743
INFO:query:code_melli: 9250481024, Balance: 281353836
INFO:query:code_melli: 8445920041, Balance: 452114647
INFO:query:code_melli: 5446954422, Balance: 782956720
INFO:query:code_melli: 4598852675, Balance: 535353927
INFO:query:code_melli: 2596682262, Balance: 823804132
INFO:query:code_melli: 5447681817, Balance: 737748433
INFO:query:code_melli: 6459130995, Balance: 102316811
INFO:query:code_melli: 0764967366, Balance: 300281260
INFO:query:code_melli: 1586205209, Balance: 745868845
INFO:query:code_melli: 3616446871, Balance: 65019568
INFO:query:code_melli: 5425226924, Balance: 787840952
INFO:query:code_melli: 4437607177, Balance: 860545077
INFO:query:code_melli: 1017820819, Balance: 138323277
INFO:query:code_melli: 8110454895, Balance: 500336744
INFO:query:code_melli: 7375757364, Balance: 783591702
INFO:query:code_melli: 5901734947, Balance: 23202410
INFO:query:code_melli: 5192094269, Balance: 331234792
INFO:query:code_melli: 0619407945, Balance: 927267853
INFO:query:code_melli: 6205437447, Balance: 206986217
INFO:query:code_melli: 6168372993, Balance: 566933880
INFO:query:code_melli: 6726521659, Balance: 972920829
INFO:query:code_melli: 6240042780, Balance: 15860963
INFO:query:code_melli: 6652851682, Balance: 967126454
INFO:query:code_melli: 8668016261, Balance: 868050096
INFO:query:code_melli: 2380890222, Balance: 145952648
INFO:query:code_melli: 1801920962, Balance: 596713106
INFO:query:code_melli: 1850853193, Balance: 675398343
INFO:query:code_melli: 0082173390, Balance: 19101901
INFO:query:code_melli: 4772766970, Balance: 607982427
INFO:query:code_melli: 5844650838, Balance: 627473210
INFO:query:code_melli: 4793817642, Balance: 169094932
INFO:query:code_melli: 3970104201, Balance: 297607163
INFO:query:code_melli: 0088653188, Balance: 343831802
INFO:query:code_melli: 7769923894, Balance: 634982590
INFO:query:code_melli: 7126807257, Balance: 461739302
INFO:query:code_melli: 6115892408, Balance: 113644484
INFO:query:code_melli: 2670844251, Balance: 281224304
INFO:query:code_melli: 8292811313, Balance: 117371324
INFO:query:code_melli: 4050125635, Balance: 884817878
INFO:query:code_melli: 8974792762, Balance: 400006389
INFO:query:code_melli: 7262115695, Balance: 693969751
INFO:query:code_melli: 6551697584, Balance: 268920361
INFO:query:code_melli: 2725135608, Balance: 698743768
INFO:query:code_melli: 0969307334, Balance: 204456331
INFO:query:code_melli: 4929139247, Balance: 828547521
INFO:query:code_melli: 2319846525, Balance: 923848896
INFO:query:code_melli: 3792534003, Balance: 617207220
INFO:query:code_melli: 2790058954, Balance: 479333111
INFO:query:code_melli: 5532930786, Balance: 503701232
INFO:query:code_melli: 0638708732, Balance: 238783354
INFO:query:code_melli: 1685452978, Balance: 626249851
INFO:query:code_melli: 9398491773, Balance: 732777116
INFO:query:code_melli: 1012066377, Balance: 650677236
INFO:query:code_melli: 6328516155, Balance: 256123441
INFO:query:code_melli: 1151348345, Balance: 906282279
INFO:query:code_melli: 1453072220, Balance: 91672750
INFO:query:code_melli: 0234381144, Balance: 400728123
INFO:query:code_melli: 6851554037, Balance: 353566632
INFO:query:code_melli: 4215876877, Balance: 792043972
INFO:query:code_melli: 7843498636, Balance: 160323229
INFO:query:code_melli: 5399937932, Balance: 957689651
INFO:query:code_melli: 0333346654, Balance: 248250468
INFO:query:code_melli: 5713827064, Balance: 720758623
INFO:query:code_melli: 8708995191, Balance: 855794958
INFO:query:code_melli: 5829268869, Balance: 839730533
INFO:query:code_melli: 1063704833, Balance: 885889639
INFO:query:code_melli: 1544321946, Balance: 54234955
INFO:query:code_melli: 2850990845, Balance: 815749886
INFO:query:code_melli: 4673877255, Balance: 955600048
INFO:query:code_melli: 6481866302, Balance: 53675190
INFO:query:code_melli: 6388315421, Balance: 316733528
INFO:query:code_melli: 1751555839, Balance: 556259771
INFO:query:code_melli: 2861769523, Balance: 69941632
INFO:query:code_melli: 9931065099, Balance: 185258544
INFO:query:code_melli: 8087497688, Balance: 51757302
INFO:query:code_melli: 2518579473, Balance: 594168930
INFO:query:code_melli: 3555260126, Balance: 393343061
INFO:query:code_melli: 6048365059, Balance: 100578924
INFO:query:code_melli: 2573050817, Balance: 864301733
INFO:query:code_melli: 7091553302, Balance: 371821216
INFO:query:code_melli: 0621166300, Balance: 728041999
INFO:query:code_melli: 5344014117, Balance: 973421328
INFO:query:code_melli: 8310038053, Balance: 640520809
INFO:query:code_melli: 0939887598, Balance: 358057227
INFO:query:code_melli: 4372271680, Balance: 665539797
INFO:query:code_melli: 4867636241, Balance: 957271734
INFO:query:code_melli: 2673373541, Balance: 543368419
INFO:query:code_melli: 5783721354, Balance: 390690631
INFO:query:code_melli: 3097450473, Balance: 263722372
INFO:query:code_melli: 0903922888, Balance: 127472699
INFO:query:code_melli: 3479632854, Balance: 852351976
INFO:query:code_melli: 9674785853, Balance: 101512136
INFO:query:code_melli: 2639358836, Balance: 818920751
INFO:query:code_melli: 0331590796, Balance: 494872183
INFO:query:code_melli: 1994118485, Balance: 9880827
INFO:query:code_melli: 8864842083, Balance: 381124390
INFO:query:code_melli: 2548760410, Balance: 542956891
INFO:query:code_melli: 8812778187, Balance: 833162949
INFO:query:code_melli: 0400024290, Balance: 909595773
INFO:query:code_melli: 9830454343, Balance: 493270460
INFO:query:code_melli: 0971513565, Balance: 839821304
INFO:query:code_melli: 6818510486, Balance: 970130289
INFO:query:code_melli: 9639361908, Balance: 803084449
INFO:query:code_melli: 9688722713, Balance: 258795425
INFO:query:code_melli: 9954644809, Balance: 93287360
INFO:query:code_melli: 0638460415, Balance: 362391094
INFO:query:code_melli: 0105421803, Balance: 412773955
INFO:query:code_melli: 3659985060, Balance: 402024334
INFO:query:code_melli: 0642836721, Balance: 640310713
INFO:query:code_melli: 0819667123, Balance: 564890993
INFO:query:code_melli: 8722812572, Balance: 449874209
INFO:query:code_melli: 0964545847, Balance: 481357018
INFO:query:code_melli: 7401539939, Balance: 120916180
INFO:query:code_melli: 7565475268, Balance: 264442151
INFO:query:code_melli: 2932395101, Balance: 594585972
INFO:query:code_melli: 9064764557, Balance: 421529074
INFO:query:code_melli: 8015179799, Balance: 461692521
INFO:query:code_melli: 5419942944, Balance: 283731062
INFO:query:code_melli: 7039007084, Balance: 736091283
INFO:query:code_melli: 9379780225, Balance: 649685115
INFO:query:code_melli: 2591555826, Balance: 236268125
INFO:query:code_melli: 3680385962, Balance: 338637592
INFO:query:code_melli: 2097665373, Balance: 548169205
INFO:query:code_melli: 3945974407, Balance: 429874570
INFO:query:code_melli: 3779944028, Balance: 275243225
INFO:query:code_melli: 2919443124, Balance: 619327596
INFO:query:code_melli: 5727306365, Balance: 473129424
INFO:query:code_melli: 1221495055, Balance: 913219292
INFO:query:code_melli: 6310847702, Balance: 626249544
INFO:query:code_melli: 1558685539, Balance: 285408763
INFO:query:code_melli: 3224618242, Balance: 142849439
INFO:query:code_melli: 2810013217, Balance: 901625597
INFO:query:code_melli: 9946527909, Balance: 835168044
INFO:query:code_melli: 4258274661, Balance: 411141529
INFO:query:code_melli: 4234257739, Balance: 144218204
INFO:query:code_melli: 0309844478, Balance: 809333176
INFO:query:code_melli: 5535898783, Balance: 712993014
INFO:query:code_melli: 1403407272, Balance: 880118590
INFO:query:code_melli: 0736673595, Balance: 550173777
INFO:query:code_melli: 9062165306, Balance: 957664932
INFO:query:code_melli: 8234716591, Balance: 306005209
INFO:query:code_melli: 9394753481, Balance: 153777654
INFO:query:code_melli: 9757322523, Balance: 333600308
INFO:query:code_melli: 0201733622, Balance: 963410234
INFO:query:code_melli: 1745682638, Balance: 615741674
INFO:query:code_melli: 9599259510, Balance: 216596214
INFO:query:code_melli: 6432863132, Balance: 765813045
INFO:query:code_melli: 9471502896, Balance: 883917788
INFO:query:code_melli: 2006771233, Balance: 15631966
INFO:query:code_melli: 3787170819, Balance: 271733758
INFO:query:code_melli: 6449454687, Balance: 666413686
INFO:query:code_melli: 4288894702, Balance: 564545104
INFO:query:code_melli: 2869174582, Balance: 131228513
INFO:query:code_melli: 6341420436, Balance: 73651075
INFO:query:code_melli: 1243606470, Balance: 7293190
INFO:query:code_melli: 2978696348, Balance: 134303295
INFO:query:code_melli: 3513895049, Balance: 898533276
INFO:query:code_melli: 5816750488, Balance: 290448605
INFO:query:code_melli: 3473648770, Balance: 556490795
INFO:query:code_melli: 3400848629, Balance: 473139533
INFO:query:code_melli: 0533643219, Balance: 306801642
INFO:query:code_melli: 3061202474, Balance: 676261891
INFO:query:code_melli: 1246057769, Balance: 960664436
INFO:query:code_melli: 6554215412, Balance: 538570982
INFO:query:code_melli: 4381406631, Balance: 225065030
INFO:query:code_melli: 4890080755, Balance: 551775344
INFO:query:code_melli: 3246378262, Balance: 840819869
INFO:query:code_melli: 5037847569, Balance: 812262984
INFO:query:code_melli: 3215369810, Balance: 240456402
INFO:query:code_melli: 6612853017, Balance: 384499785
INFO:query:code_melli: 1919835210, Balance: 31524807
INFO:query:code_melli: 7210469319, Balance: 889747248
INFO:query:code_melli: 2641963976, Balance: 449810153
INFO:query:code_melli: 0844080116, Balance: 888226828
INFO:query:code_melli: 5263396845, Balance: 870078168
INFO:query:code_melli: 5977669982, Balance: 183886675
INFO:query:code_melli: 3136587531, Balance: 158653472
INFO:query:code_melli: 2415755227, Balance: 79427285
INFO:query:code_melli: 8570357946, Balance: 584378981
INFO:query:code_melli: 4480150605, Balance: 724031910
INFO:query:code_melli: 5552632232, Balance: 73051454
INFO:query:code_melli: 9446144988, Balance: 884043059
INFO:query:code_melli: 0446023922, Balance: 137062189
INFO:query:code_melli: 6508078527, Balance: 102640993
INFO:query:code_melli: 4472513207, Balance: 318506744
INFO:query:code_melli: 8777915394, Balance: 730277901
INFO:query:code_melli: 8567275037, Balance: 558046200
INFO:query:code_melli: 8592459269, Balance: 355926880
INFO:query:code_melli: 8715876099, Balance: 874760555
INFO:query:code_melli: 7025774054, Balance: 449500409
INFO:query:code_melli: 7613537041, Balance: 577937915
INFO:query:code_melli: 9693939381, Balance: 598634857
INFO:query:code_melli: 5042390029, Balance: 616053968
INFO:query:code_melli: 8228041191, Balance: 558146396
INFO:query:code_melli: 2047926084, Balance: 76823658
INFO:query:code_melli: 7442450240, Balance: 679422645
INFO:query:code_melli: 4265169086, Balance: 100155035
INFO:query:code_melli: 1438995483, Balance: 149929124
INFO:query:code_melli: 3800322406, Balance: 401965037
INFO:query:code_melli: 0630758837, Balance: 412521483
INFO:query:code_melli: 7440488659, Balance: 339264783
INFO:query:code_melli: 0130010118, Balance: 573362752
INFO:query:code_melli: 4518560448, Balance: 852082548
INFO:query:code_melli: 2102532044, Balance: 917682398
INFO:query:code_melli: 3230530555, Balance: 399932031
INFO:query:code_melli: 6014842498, Balance: 992041314
INFO:query:code_melli: 2009004975, Balance: 796090084
INFO:query:code_melli: 3220725131, Balance: 228600386
INFO:query:code_melli: 6080039132, Balance: 819890362
INFO:query:code_melli: 6051147838, Balance: 148144924
INFO:query:code_melli: 0771579363, Balance: 349915978
INFO:query:code_melli: 2835599553, Balance: 127643598
INFO:query:code_melli: 1254419090, Balance: 836867101
INFO:query:code_melli: 4831174907, Balance: 44527285
INFO:query:code_melli: 6655197907, Balance: 121857107
INFO:query:code_melli: 7554981748, Balance: 624360464
INFO:query:code_melli: 4953213954, Balance: 97852241
INFO:query:code_melli: 0658062003, Balance: 651551303
INFO:query:code_melli: 9197470143, Balance: 425732783
INFO:query:code_melli: 6134108397, Balance: 889002333
INFO:query:code_melli: 5253529592, Balance: 911617461
INFO:query:code_melli: 1882869456, Balance: 596982579
INFO:query:code_melli: 9623351487, Balance: 103724150
INFO:query:code_melli: 8893589484, Balance: 782372250
INFO:query:code_melli: 7615642712, Balance: 896058115
INFO:query:code_melli: 9621086027, Balance: 991752130
INFO:query:code_melli: 7242403954, Balance: 337204011
INFO:query:code_melli: 0784894510, Balance: 836254369
INFO:query:code_melli: 6940717177, Balance: 115196874
INFO:query:code_melli: 0032188592, Balance: 586673910
INFO:query:code_melli: 2833407035, Balance: 327096196
INFO:query:code_melli: 3611430167, Balance: 234660608
INFO:query:code_melli: 9052437424, Balance: 910160677
INFO:query:code_melli: 6866112155, Balance: 709103164
INFO:query:code_melli: 0234722512, Balance: 430590417
INFO:query:code_melli: 3482805216, Balance: 615660813
INFO:query:code_melli: 7679879266, Balance: 473776466
INFO:query:code_melli: 7283905388, Balance: 191877832
INFO:query:code_melli: 8277391646, Balance: 442894414
INFO:query:code_melli: 0457280179, Balance: 929586381
INFO:query:code_melli: 2769026997, Balance: 646585335
INFO:query:code_melli: 5568853586, Balance: 523804340
INFO:query:code_melli: 8964982001, Balance: 154351110
INFO:query:code_melli: 1796642606, Balance: 80956351
INFO:query:code_melli: 5154250196, Balance: 929831416
INFO:query:code_melli: 0921528593, Balance: 116668714
INFO:query:code_melli: 8661618588, Balance: 442751895
INFO:query:code_melli: 9819304098, Balance: 523898053
INFO:query:code_melli: 4020971894, Balance: 244403559
INFO:query:code_melli: 8371470495, Balance: 942475838
INFO:query:code_melli: 4929468841, Balance: 643112602
INFO:query:code_melli: 0733131107, Balance: 635773520
INFO:query:code_melli: 0587128513, Balance: 36444971
INFO:query:code_melli: 0801702876, Balance: 888828821
INFO:query:code_melli: 2827027096, Balance: 794534922
INFO:query:code_melli: 5393806739, Balance: 552097179
INFO:query:code_melli: 6707130747, Balance: 903198228
INFO:query:code_melli: 9495940700, Balance: 76470654
INFO:query:code_melli: 1936149161, Balance: 737080829
INFO:query:code_melli: 2445117812, Balance: 121194218
INFO:query:code_melli: 8395850684, Balance: 813517465
INFO:query:code_melli: 9847059578, Balance: 979267273
INFO:query:code_melli: 7706749403, Balance: 294916508
INFO:query:code_melli: 6895698124, Balance: 140710203
INFO:query:code_melli: 1281388611, Balance: 88268785
INFO:query:code_melli: 4181764192, Balance: 173967123
INFO:query:code_melli: 3872005426, Balance: 478394423
INFO:query:code_melli: 2206386108, Balance: 184014898
INFO:query:code_melli: 6811182141, Balance: 47576616
INFO:query:code_melli: 2487499251, Balance: 504522840
INFO:query:code_melli: 2668769686, Balance: 588744467
INFO:query:code_melli: 1037831351, Balance: 511594291
INFO:query:code_melli: 0067091609, Balance: 147644799
INFO:query:code_melli: 7767617276, Balance: 842438551
INFO:query:code_melli: 5898534274, Balance: 60829828
INFO:query:code_melli: 2392976528, Balance: 628351021
INFO:query:code_melli: 9637059407, Balance: 22532009
INFO:query:code_melli: 9179380460, Balance: 412593840
INFO:query:code_melli: 7632525277, Balance: 966662739
INFO:query:code_melli: 8379827837, Balance: 562770551
INFO:query:code_melli: 5979818133, Balance: 682672645
INFO:query:code_melli: 3379141910, Balance: 954180725
INFO:query:code_melli: 2834579023, Balance: 898808343
INFO:query:code_melli: 5930686862, Balance: 38263934
INFO:query:code_melli: 2088635484, Balance: 875587793
INFO:query:code_melli: 6165075307, Balance: 520173979
INFO:query:code_melli: 1936617814, Balance: 368870212
INFO:query:code_melli: 5699824390, Balance: 568450485
INFO:query:code_melli: 1196685040, Balance: 225603193
INFO:query:code_melli: 6806063576, Balance: 438326104
INFO:query:code_melli: 9899892442, Balance: 42336600
INFO:query:code_melli: 4216106455, Balance: 368876138
INFO:query:code_melli: 1547774839, Balance: 122910942
INFO:query:code_melli: 1195313053, Balance: 821987622
INFO:query:code_melli: 3499451403, Balance: 846969461
INFO:query:code_melli: 1877455321, Balance: 609220946
INFO:query:code_melli: 1945978945, Balance: 670204184
INFO:query:code_melli: 8828772246, Balance: 990036543
INFO:query:code_melli: 1569111223, Balance: 574748721
INFO:query:code_melli: 9362856963, Balance: 549181853
INFO:query:code_melli: 4232886203, Balance: 661184707
INFO:query:code_melli: 7741898097, Balance: 729011946
INFO:query:code_melli: 0673104558, Balance: 785018278
INFO:query:code_melli: 5881126729, Balance: 418239422
INFO:query:code_melli: 3295030838, Balance: 82436806
INFO:query:code_melli: 9092306948, Balance: 609155461
INFO:query:code_melli: 3268796652, Balance: 823017112
INFO:query:code_melli: 4754235215, Balance: 810699173
INFO:query:code_melli: 9106166530, Balance: 973027984
INFO:query:code_melli: 9739804678, Balance: 624789533
INFO:query:code_melli: 8994086737, Balance: 465778866
INFO:query:code_melli: 8403749534, Balance: 397758552
INFO:query:code_melli: 4042736055, Balance: 98467116
INFO:query:code_melli: 9765488897, Balance: 652859004
INFO:query:code_melli: 5984221587, Balance: 560179125
INFO:query:code_melli: 8630472052, Balance: 615409844
INFO:query:code_melli: 8620104669, Balance: 697109772
INFO:query:code_melli: 4175239862, Balance: 539078071
INFO:query:code_melli: 2996860609, Balance: 952386204
INFO:query:code_melli: 0945379197, Balance: 224816478
INFO:query:code_melli: 7342804778, Balance: 367145369
INFO:query:code_melli: 8065095632, Balance: 278407328
INFO:query:code_melli: 8720279633, Balance: 793369934
INFO:query:code_melli: 4594792490, Balance: 138234853
INFO:query:code_melli: 5999071002, Balance: 650800345
INFO:query:code_melli: 5809464822, Balance: 905978436
INFO:query:code_melli: 7608178896, Balance: 188037340
INFO:query:code_melli: 9240276659, Balance: 84501973
INFO:query:code_melli: 9818398019, Balance: 770278029
INFO:query:code_melli: 1829429567, Balance: 136643524
INFO:query:code_melli: 1019333272, Balance: 195301989
INFO:query:code_melli: 2221836133, Balance: 758499206
INFO:query:code_melli: 0783833263, Balance: 178178651
INFO:query:code_melli: 9883134446, Balance: 101327244
INFO:query:code_melli: 7031603350, Balance: 960406427
INFO:query:code_melli: 3695607089, Balance: 663005445
INFO:query:code_melli: 0761138781, Balance: 881543255
INFO:query:code_melli: 3422198823, Balance: 5591035
INFO:query:code_melli: 9598380644, Balance: 734991343
INFO:query:code_melli: 7850742852, Balance: 77873953
INFO:query:code_melli: 4212798268, Balance: 494917725
INFO:query:code_melli: 9356833981, Balance: 857464574
INFO:query:code_melli: 9136174024, Balance: 222932263
INFO:query:code_melli: 9397934093, Balance: 262665977
INFO:query:code_melli: 5274302366, Balance: 499624253
INFO:query:code_melli: 2780737671, Balance: 602826290
INFO:query:code_melli: 6517434662, Balance: 23722168
INFO:query:code_melli: 5360702749, Balance: 506552179
INFO:query:code_melli: 4270883547, Balance: 222725798
INFO:query:code_melli: 2152352665, Balance: 683396789
INFO:query:code_melli: 9175432347, Balance: 519225454
INFO:query:code_melli: 0283493602, Balance: 556752277
INFO:query:code_melli: 1985388817, Balance: 305603226
INFO:query:code_melli: 2903593560, Balance: 987769213
INFO:query:code_melli: 5623771735, Balance: 677444093
INFO:query:code_melli: 1982454298, Balance: 105015341
INFO:query:code_melli: 1719734758, Balance: 861073799
INFO:query:code_melli: 9965986649, Balance: 666739450
INFO:query:code_melli: 2549044000, Balance: 540554766
INFO:query:code_melli: 9786469613, Balance: 811784203
INFO:query:code_melli: 0117324157, Balance: 398403585
INFO:query:code_melli: 6156201924, Balance: 294537481
INFO:query:code_melli: 8893179545, Balance: 111129736
INFO:query:code_melli: 2044227972, Balance: 208116970
INFO:query:code_melli: 9611760946, Balance: 390060578
INFO:query:code_melli: 7560342746, Balance: 724741309
INFO:query:code_melli: 8440728694, Balance: 932388113
INFO:query:code_melli: 6049213869, Balance: 518008098
INFO:query:code_melli: 3475410389, Balance: 247577519
INFO:query:code_melli: 9335349365, Balance: 704371062
INFO:query:code_melli: 7993308923, Balance: 403103588
INFO:query:code_melli: 1900601732, Balance: 24398213
INFO:query:code_melli: 0195270368, Balance: 676992618
INFO:query:code_melli: 6364671325, Balance: 383957163
INFO:query:code_melli: 4125825760, Balance: 426444553
INFO:query:code_melli: 2351798182, Balance: 821896102
INFO:query:code_melli: 2488385734, Balance: 749834001
INFO:query:code_melli: 5940696752, Balance: 660294832
INFO:query:code_melli: 9717409830, Balance: 580382844
INFO:query:code_melli: 5484936871, Balance: 881113185
INFO:query:code_melli: 4383183870, Balance: 848874773
INFO:query:code_melli: 5592972535, Balance: 307571065
INFO:query:code_melli: 2288173943, Balance: 929670030
INFO:query:code_melli: 6177770518, Balance: 918604826
INFO:query:code_melli: 4718069435, Balance: 858177042
INFO:query:code_melli: 6257813814, Balance: 692471538
INFO:query:code_melli: 3097696183, Balance: 334484797
INFO:query:code_melli: 1082127267, Balance: 62691739
INFO:query:code_melli: 2329811595, Balance: 732512108
INFO:query:code_melli: 8469436366, Balance: 566575722
INFO:query:code_melli: 1125443234, Balance: 163668502
INFO:query:code_melli: 5342855113, Balance: 631954446
INFO:query:code_melli: 2230974813, Balance: 461088934
INFO:query:code_melli: 7431095715, Balance: 812576779
